source_file,source_sheet,source_row,English,Medumba,category,status,review_reason,word_count
eng-med_processing.xlsx,Processed_Entries_Combined,4750,we’ll go on thanking you eternally.,ke nsi ntsin nelabtʼo bo ntù tshag fa.,actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4751,"1. Jehovah, our Father in heaven,","1. Yaweh Nsi, Tà yag mve kamànyam,",family_people,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4752,"Oh, this is a most sacred night!",Yenni bʼa taʼ tèttsweʼ nelàn!,time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4753,"It was then, long ago, you determined to show","A naʼ bʼa, tà fe mbwe, o loʼ mfiʼ nelaʼde",actions,needs_review,Long/paragraph entry; keep as raw source or split manually.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4754,"Your love, justice, wisdom, and might.","Ngùʼ, zenu, nkôni, nunetsine.",feelings,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4755,"The Passover lamb gave protection,","Njùmbwe Pasa naʼ mbèn mfà tshètte,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4756,And your favored people were freed.,Benntùn tsʼo kô là tum ndà nkuan.,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4757,Cent’ries later our Lord his own lifeblood outpoured,"Nguʼ nguʼ tôg, Tshùaben sweʼ num tshaʼ mfètte lem tse",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4758,To fulfill this divine prophecy.,Nedù ntshob ndàmnjù Nsi seʼ bumde.,pronouns_possession,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4759,"2. The bread and the wine are reminders,","2. Bàn bo nduʼ tshwèt ngù mbe bag kwimde,",learning,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4760,How great is the price that you paid.,Ju tanjoñ zʼo bé netshuʼ yag.,food_drink,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4761,And the good that was done,Mba mbwô tshu tsʼo naʼ ngù,values_communication,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4762,"through the gift of your Son,","Ntshùade num nkwi mén o,",general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4763,In life and in death he obeyed.,Zʼa juʼ ntshu tà nkum mba mbwe vù.,body,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4764,We gratefully keep this Memorial;,Bag tshwèt nze yen léʼnjù nekwimde;,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4765,This night is a time to recall,Mvetnjù li bag bin tshwèt nkwade,time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4766,How the death of your Son,Mba vù Kristô Mén o,food_drink,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4767,paid the ransom that won,naʼ mbé ju tshuʼ sʼa loʼ,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4768,The redemption from death for us all.,Netshuʼ yag ntshu vùkob ndùlala.,food_drink,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4769,3. We’re gathered together before you.,3. Bag tamde nseʼ nkùmde mbwe o Tà.,location_direction,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4770,At your invitation we’ve come,Bag seʼ à mba o tsiañ yag là,actions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4771,To give praise for your love that brought,Nenyàmde nkôni mu zʼa ghù,pronouns_possession,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4772,Christ from above,O tum Kristô,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4773,And honor to you and your Son.,Mbèn mfà nkuʼni wù bo Mén o.,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4774,The Lord’s Ev’ning Meal brings you glory,Yen jujù Tshùaben tshwèt nkuʼni o,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4775,And strengthens our heart and our mind.,Nso kù num nkwade boa ntù tshag.,body,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4776,"So we’ll walk ev’ry day as Christ showed us the way,","Bag loʼ mfiʼ nebét kuzin Kristô njoñ léʼ fa,",time,source_context_only,Religious/source-context term; do not import into child lessons by default.,11
eng-med_processing.xlsx,Processed_Entries_Combined,4777,And then life everlasting we’ll find.,Nejù bin yôg matmat ndùmànyam.,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4778,"1. Jehovah, dear Father,","1. Yaweh Nsi, wù Tà yag,",family_people,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4779,There seemed no hope for us.,Bag naʼ bi nywinde fa.,location_direction,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4780,The ransom has given,Là ju tshuʼ mbèn nseʼ mfà,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4781,Hope to ev’ryone!,Nywinde njoñ yag fa!,general,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4782,"We give our lives to you,","Bag fà yôg sag wù Tà,",actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4783,Our best in all we do.,Ju ntùn ntùm mfaʼ mag fa.,actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4784,"And we’ll tell others too,","Nesoñ benntùn fa fa,",values_communication,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4785,That your will might be done.,Mbe yu nekô aʼ be.,actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4786,"You gave your precious Son,","O fà Mén ze tanjoñ,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4787,"And now we sing as one,","Bag tshwèt nke njob ntshu ntshùʼ,",time,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4788,"A song we’ll sing forever,","Taʼ kwi bag nsi yob matmat,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4789,for giving us your precious Son.,mbʼo fà Mén o ze tanjoñ bag.,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4790,"2. Your kindness, your mercy,","2. Kondèn mu, bwôntù o,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4791,They draw us close to you.,Tshwèt nsoñ yag bag ghebtʼo.,app_ui,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4792,"Your great name, your friendship,","Lén so Tà, yu kushun,",food_drink,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4793,These we’ve come to love.,Bʼa tshu bag tshwèt nkô.,feelings,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4794,But something more than this,"Là, ju zʼa tshùa yub fa",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4795,Is your most precious gift.,Bʼa ndaʼ zʼo naʼ mfà bag.,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4796,He died that we might live.,"A naʼ sweʼ kamànyam,",general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4797,You sent him from above.,Nseʼ nkwù nefà yôg bag.,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4798,"You gave your precious Son,","O fà Mén ze tanjoñ,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4799,"And now we sing as one,","Bag tshwèt nke njob ntshu ntshùʼ,",time,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4800,"A song we’ll sing forever,","Taʼ kwi bag nsi yob matmat,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4801,for giving us your precious Son.,mbʼo fà Mén o ze tanjoñ bag.,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4802,"Jehovah, dear Father, we pray in gratitude.","Yaweh Nsi, wù Tà yag, bag tsiañde neleʼdʼo.",family_people,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4803,We offer our thanks for giving us your precious Son.,Bag buʼ mbu ndabtʼo Tà mbʼo fà nkwi Mén o bag là.,general,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,4804,"1. Something precious to Jehovah,","1. Ju tanjoñ num miag Yaweh Nsi,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4805,"Bringing him such keen delight,","Zʼa num mfà tsiañde ntùm ntùʼi,",actions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4806,"Is his Kingdom by Christ Jesus,","Bʼa ze Nufen bo Mven Kristô,",actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4807,Which will set all matters right.,Zʼa nsi tsiagde tshu mebwô.,questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4808,Keep on seeking first the Kingdom,Nèn mbwe nebwôgmbwe ndiag Nufen,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4809,And Jehovah’s righteousness.,Mba nunetsin Yaweh Nsi.,descriptions_quantity,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4810,"Sing his praise among the nations,","Yob ze ghamde ntùm njù sagkuà,",general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4811,Serving him in faithfulness.,Ngamdʼé ntù ntshùʼ bo bamntù.,general,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4812,"2. Why be anxious for tomorrow,","2. Numkʼo nke ndab wut num ndamnjù,",questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4813,"‘Will we hunger, will we thirst?’","Mʼaʼ jù ke, nzi ntse aʼ zwiʼàm!",food_drink,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4814,For our God will make provision,Nummbe Nsi aʼ fà bo bwôntù,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4815,If we seek his Kingdom first.,Be zʼo yab ze Nufen mbwe.,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4816,Keep on seeking first the Kingdom,Nèn mbwe nebwôgmbwe ndiag Nufen,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4817,And Jehovah’s righteousness.,Mba nunetsin Yaweh Nsi.,descriptions_quantity,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4818,"Sing his praise among the nations,","Yob ze ghamde ntùm njù sagkuà,",general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4819,Serving him in faithfulness.,Ngamdʼé ntù ntshùʼ bo bamntù.,general,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4820,3. So declare the Kingdom good news;,3. Ndùlà nèn nsoñ mbwô nkùn Nufen;,values_communication,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4821,Help deserving ones to see,Njwimde ghabétni neyen,values_communication,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4822,That their hope is in Jehovah,Mbe yub nywinde bʼa num Yaweh,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
